Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_Percent,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Is_Valid_Quantity,Is_Valid_Unit_Price,Is_Valid_Discount,Is_Valid_Revenue,Is_Valid_Profit,Expected_Revenue,Revenue_Diff,Expected_Profit,Profit_Diff,Row_Valid,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Average_Revenue_Per_Unit,Calculated_Margin_Percent,Profit_Category,Fast_Shipping,Revenue_Anomaly,Profit_Anomaly
ORD-000075,2021-10-05,2021,10,Q4,Fall,CUST-06038,Male,New,Middle East,Kuwait,Electronics,Laptops,Lenovo ThinkPad X1,1599.56,1,0.0,1599.56,948.34,651.22,40.71,11.78,Standard,10,Debit Card,Returned,True,True,True,True,True,1599.56,0.0,651.22,0.0,True,2021,10,October,5,Tuesday,1599.56,40.71,High,False,True,True
ORD-000076,2024-05-02,2024,5,Q2,Spring,CUST-05983,Male,Regular,Asia,South Korea,Electronics,Smartphones,OnePlus 11,1062.57,1,0.2,850.06,696.86,153.2,18.02,18.49,Standard,20,PayPal,Delivered,True,True,True,True,True,850.06,0.0,153.2,0.0,True,2024,5,May,2,Thursday,850.06,18.02,Medium,False,False,False
ORD-000077,2022-04-10,2022,4,Q2,Spring,CUST-04523,Female,Regular,Asia,India,Books & Media,Software,VPN Premium 1Y,248.76,2,0.3,348.26,267.9,80.36,23.07,17.79,Standard,16,Apple Pay,Delivered,True,True,True,True,True,348.26,0.0,80.36,0.0,True,2022,4,April,10,Sunday,174.13,23.07,Medium,False,False,False
ORD-000078,2024-09-26,2024,9,Q3,Fall,CUST-01549,Male,Regular,Middle East,Egypt,Beauty & Health,Supplements,Multivitamin Pack,62.42,1,0.15,53.06,36.08,16.98,32.0,40.6,Express,14,Credit Card,Delivered,True,True,True,True,True,53.06,0.0,16.98,0.0,True,2024,9,September,26,Thursday,53.06,32.0,Low,False,False,False
ORD-000079,2023-09-29,2023,9,Q3,Fall,CUST-07146,Female,Regular,Middle East,UAE,Electronics,Headphones,AirPods Pro,224.73,4,0.4,539.35,662.49,-123.14,-22.83,4.83,Economy,17,Debit Card,Cancelled,True,True,True,True,True,539.35,0.0,-123.14,0.0,True,2023,9,September,29,Friday,134.8375,-22.83,Loss,False,False,False
ORD-000080,2022-08-19,2022,8,Q3,Summer,CUST-01941,Female,New,Asia,China,Home & Kitchen,Furniture,Office Chair,380.52,3,0.05,1084.48,566.69,517.79,47.75,10.25,Standard,21,PayPal,Delivered,True,True,True,True,True,1084.48,0.0,517.79,0.0,True,2022,8,August,19,Friday,361.49333333333334,47.75,High,False,True,True
ORD-000081,2023-01-11,2023,1,Q1,Winter,CUST-02173,Female,Regular,Middle East,Egypt,Books & Media,Books,Thinking Fast and Slow,37.87,3,0.1,102.25,52.11,50.14,49.04,67.55,Overnight,9,PayPal,Processing,True,True,True,True,True,102.25,0.0,50.14,0.0,True,2023,1,January,11,Wednesday,34.083333333333336,49.04,Medium,False,False,False
ORD-000082,2023-08-31,2023,8,Q3,Summer,CUST-05884,Male,Regular,Europe,France,Electronics,Smartphones,Google Pixel 7,493.62,2,0.2,789.79,578.62,211.17,26.74,86.08,Overnight,14,PayPal,Delivered,True,True,True,True,True,789.79,0.0,211.17,0.0,True,2023,8,August,31,Thursday,394.895,26.74,High,False,False,False
ORD-000083,2022-01-03,2022,1,Q1,Winter,CUST-03827,Female,Regular,Asia,South Korea,Books & Media,Books,Atomic Habits,18.16,5,0.5,45.4,52.41,-7.01,-15.44,60.78,Overnight,13,Debit Card,Processing,True,True,True,True,True,45.4,0.0,-7.01,0.0,True,2022,1,January,3,Monday,9.08,-15.44,Loss,False,False,False
ORD-000084,2022-11-23,2022,11,Q4,Fall,CUST-07286,Male,Regular,North America,USA,Books & Media,Software,Photo Editing Suite,173.44,1,0.0,173.44,89.52,83.92,48.39,29.04,Express,6,Debit Card,Delivered,True,True,True,True,True,173.44,0.0,83.92,0.0,True,2022,11,November,23,Wednesday,173.44,48.39,Medium,False,False,False
ORD-000085,2021-09-04,2021,9,Q3,Fall,CUST-04573,Male,VIP,Europe,Spain,Electronics,Smartphones,OnePlus 11,972.31,2,0.0,1944.62,950.44,994.18,51.12,53.6,Overnight,5,Credit Card,Delivered,True,True,True,True,True,1944.62,0.0,994.18,0.0,True,2021,9,September,4,Saturday,972.31,51.12,High,False,True,True
ORD-000086,2023-10-03,2023,10,Q4,Fall,CUST-07564,Female,Premium,North America,Canada,Books & Media,Software,Photo Editing Suite,113.02,1,0.5,56.51,65.02,-8.51,-15.06,19.49,Standard,5,Credit Card,Delivered,True,True,True,True,True,56.51,0.0,-8.51,0.0,True,2023,10,October,3,Tuesday,56.51,-15.06,Loss,False,False,False
ORD-000087,2023-05-25,2023,5,Q2,Spring,CUST-01625,Male,New,Middle East,Egypt,Electronics,Laptops,Lenovo ThinkPad X1,1718.86,1,0.3,1203.2,814.04,389.16,32.34,29.99,Express,9,Google Pay,Delivered,True,True,True,True,True,1203.2,0.0,389.16,0.0,True,2023,5,May,25,Thursday,1203.2,32.34,High,False,True,True
ORD-000088,2023-09-09,2023,9,Q3,Fall,CUST-02451,Female,VIP,Europe,Spain,Home & Kitchen,Furniture,Bookshelf 5-Tier,202.86,1,0.0,202.86,106.86,96.0,47.32,42.81,Express,6,Cash on Delivery,Cancelled,True,True,True,True,True,202.86,0.0,96.0,0.0,True,2023,9,September,9,Saturday,202.86,47.32,Medium,False,False,False
ORD-000089,2023-10-13,2023,10,Q4,Fall,CUST-06172,Female,Regular,Middle East,Saudi Arabia,Books & Media,Software,Photo Editing Suite,167.89,2,0.4,201.47,183.66,17.81,8.84,2.55,Economy,14,Google Pay,Delivered,True,True,True,True,True,201.47,0.0,17.81,0.0,True,2023,10,October,13,Friday,100.735,8.84,Low,False,False,False
ORD-000090,2024-06-12,2024,6,Q2,Summer,CUST-06038,Female,VIP,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,56.91,1,0.25,42.68,26.25,16.43,38.5,14.67,Standard,8,Google Pay,Returned,True,True,True,True,True,42.68,0.0,16.43,0.0,True,2024,6,June,12,Wednesday,42.68,38.5,Low,False,False,False
ORD-000091,2022-12-15,2022,12,Q4,Winter,CUST-06851,Male,New,Europe,UK,Electronics,Tablets,Huawei MatePad 11,769.25,1,0.15,653.86,485.78,168.08,25.71,2.83,Economy,10,Bank Transfer,Delivered,True,True,True,True,True,653.86,0.0,168.08,0.0,True,2022,12,December,15,Thursday,653.86,25.71,Medium,False,False,False
ORD-000092,2024-05-25,2024,5,Q2,Spring,CUST-04348,Female,New,Europe,France,Electronics,Laptops,Lenovo ThinkPad X1,2482.87,5,0.3,8690.04,7533.33,1156.71,13.31,95.9,Overnight,11,Credit Card,Processing,True,True,True,True,True,8690.04,0.0,1156.71,0.0,True,2024,5,May,25,Saturday,1738.0080000000003,13.31,High,False,True,True
ORD-000093,2022-09-13,2022,9,Q3,Fall,CUST-06436,Male,Premium,Middle East,Kuwait,Home & Kitchen,Appliances,Blender Pro,55.52,3,0.5,83.28,94.27,-10.99,-13.2,30.0,Express,16,Debit Card,Processing,True,True,True,True,True,83.28,0.0,-10.99,0.0,True,2022,9,September,13,Tuesday,27.76,-13.2,Loss,False,False,False
ORD-000094,2024-01-24,2024,1,Q1,Winter,CUST-06292,Female,New,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,66.71,2,0.0,133.42,72.43,60.99,45.71,40.1,Express,12,Debit Card,Delivered,True,True,True,True,True,133.42,0.0,60.99,0.0,True,2024,1,January,24,Wednesday,66.71,45.71,Medium,False,False,False
ORD-000095,2023-06-08,2023,6,Q2,Summer,CUST-01632,Female,Regular,Asia,China,Home & Kitchen,Furniture,Bookshelf 5-Tier,574.61,1,0.15,488.42,421.94,66.48,13.61,50.0,Express,14,Google Pay,Returned,True,True,True,True,True,488.42,0.0,66.48,0.0,True,2023,6,June,8,Thursday,488.42,13.61,Medium,False,False,False
ORD-000096,2022-01-08,2022,1,Q1,Winter,CUST-06907,Female,Regular,Asia,China,Books & Media,Books,Deep Work,36.29,6,0.4,130.64,106.54,24.1,18.45,25.43,Express,15,Apple Pay,Delivered,True,True,True,True,True,130.64,0.0,24.1,0.0,True,2022,1,January,8,Saturday,21.77333333333333,18.45,Low,False,False,False
ORD-000097,2024-04-22,2024,4,Q2,Spring,CUST-04013,Female,VIP,Europe,France,Clothing,Women's Wear,Yoga Pants,55.61,3,0.25,125.12,86.79,38.33,30.63,9.23,Economy,8,Cash on Delivery,Delivered,True,True,True,True,True,125.12,0.0,38.33,0.0,True,2024,4,April,22,Monday,41.70666666666667,30.63,Low,False,False,False
ORD-000098,2022-12-13,2022,12,Q4,Winter,CUST-01840,Male,Regular,Middle East,UAE,Beauty & Health,Supplements,Vitamin D3,68.1,1,0.4,40.86,33.47,7.39,18.09,8.99,Economy,15,Credit Card,Delivered,True,True,True,True,True,40.86,0.0,7.39,0.0,True,2022,12,December,13,Tuesday,40.86,18.09,Low,False,False,False
ORD-000099,2023-11-08,2023,11,Q4,Fall,CUST-01436,Female,New,Europe,Italy,Home & Kitchen,Furniture,Study Desk,156.62,6,0.2,751.78,448.73,303.05,40.31,96.52,Overnight,11,Debit Card,Delivered,True,True,True,True,True,751.78,0.0,303.05,0.0,True,2023,11,November,8,Wednesday,125.29666666666667,40.31,High,False,False,True
ORD-000100,2024-04-06,2024,4,Q2,Spring,CUST-06702,Male,VIP,Middle East,Saudi Arabia,Beauty & Health,Skincare,Sunscreen SPF50,27.96,4,0.15,95.06,81.56,13.5,14.2,21.15,Express,14,Apple Pay,Cancelled,True,True,True,True,True,95.06,0.0,13.5,0.0,True,2024,4,April,6,Saturday,23.765,14.2,Low,False,False,False
ORD-000101,2023-09-06,2023,9,Q3,Fall,CUST-01391,Male,Premium,Asia,India,Electronics,Smartphones,iPhone 14,530.33,1,0.0,530.33,325.96,204.37,38.54,61.88,Overnight,13,Bank Transfer,Cancelled,True,True,True,True,True,530.33,0.0,204.37,0.0,True,2023,9,September,6,Wednesday,530.33,38.54,High,False,False,False
ORD-000102,2022-05-07,2022,5,Q2,Spring,CUST-04516,Male,New,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,76.94,6,0.25,346.23,290.38,55.85,16.13,41.56,Express,7,Debit Card,Delivered,True,True,True,True,True,346.23,0.0,55.85,0.0,True,2022,5,May,7,Saturday,57.705000000000005,16.13,Medium,False,False,False
ORD-000103,2023-08-10,2023,8,Q3,Summer,CUST-01356,Female,Premium,Middle East,UAE,Books & Media,Software,Microsoft Office 365,172.81,1,0.0,172.81,104.9,67.91,39.3,10.86,Standard,14,Debit Card,Delivered,True,True,True,True,True,172.81,0.0,67.91,0.0,True,2023,8,August,10,Thursday,172.81,39.3,Medium,False,False,False
ORD-000104,2022-01-25,2022,1,Q1,Winter,CUST-07664,Male,VIP,Middle East,Saudi Arabia,Home & Kitchen,Appliances,Blender Pro,95.1,3,0.5,142.65,182.16,-39.51,-27.7,10.28,Standard,12,Bank Transfer,Returned,True,True,True,True,True,142.65,0.0,-39.51,0.0,True,2022,1,January,25,Tuesday,47.550000000000004,-27.7,Loss,False,False,False
ORD-000105,2021-03-28,2021,3,Q1,Spring,CUST-03540,Female,New,Europe,UK,Clothing,Men's Wear,Classic T-Shirt,90.18,1,0.25,67.64,41.58,26.06,38.53,46.57,Express,10,Apple Pay,Delivered,True,True,True,True,True,67.64,0.0,26.06,0.0,True,2021,3,March,28,Sunday,67.64,38.53,Low,False,False,False
ORD-000106,2023-06-24,2023,6,Q2,Summer,CUST-04276,Female,Premium,Middle East,Egypt,Electronics,Laptops,HP Spectre x360,1278.25,3,0.0,3834.75,2721.67,1113.08,29.03,16.99,Standard,13,Debit Card,Delivered,True,True,True,True,True,3834.75,0.0,1113.08,0.0,True,2023,6,June,24,Saturday,1278.25,29.03,High,False,True,True
ORD-000107,2023-09-14,2023,9,Q3,Fall,CUST-05468,Female,Premium,North America,Mexico,Beauty & Health,Supplements,Omega-3 Fish Oil,75.08,1,0.3,52.56,39.79,12.77,24.3,2.63,Economy,5,Credit Card,Delivered,True,True,True,True,True,52.56,0.0,12.77,0.0,True,2023,9,September,14,Thursday,52.56,24.3,Low,False,False,False
ORD-000108,2023-10-28,2023,10,Q4,Fall,CUST-06036,Female,Regular,Europe,Italy,Home & Kitchen,Kitchen Tools,Cutting Board Set,56.38,1,0.4,33.83,37.51,-3.68,-10.88,72.36,Overnight,10,Bank Transfer,Delivered,True,True,True,True,True,33.83,0.0,-3.68,0.0,True,2023,10,October,28,Saturday,33.83,-10.88,Loss,False,False,False
ORD-000109,2022-11-28,2022,11,Q4,Fall,CUST-02933,Female,Premium,North America,USA,Electronics,Tablets,Lenovo Tab P12,637.43,3,0.5,956.14,952.31,3.83,0.4,2.28,Economy,4,Apple Pay,Cancelled,True,True,True,True,True,956.14,0.0,3.83,0.0,True,2022,11,November,28,Monday,318.7133333333333,0.4,Low,False,False,False
ORD-000110,2023-09-12,2023,9,Q3,Fall,CUST-03575,Female,Regular,North America,Mexico,Electronics,Laptops,Lenovo ThinkPad X1,2402.76,5,0.15,10211.73,7006.23,3205.5,31.39,35.88,Express,9,Credit Card,Delivered,True,True,True,True,True,10211.73,0.0,3205.5,0.0,True,2023,9,September,12,Tuesday,2042.346,31.39,High,False,True,True
ORD-000111,2023-09-18,2023,9,Q3,Fall,CUST-06685,Female,Regular,Middle East,Jordan,Clothing,Women's Wear,Yoga Pants,69.08,2,0.3,96.71,67.05,29.66,30.67,49.89,Express,11,Credit Card,Delivered,True,True,True,True,True,96.71,0.0,29.66,0.0,True,2023,9,September,18,Monday,48.355,30.67,Low,False,False,False
ORD-000112,2022-01-09,2022,1,Q1,Winter,CUST-03457,Male,Regular,Middle East,Egypt,Electronics,Tablets,Samsung Galaxy Tab S9,1003.75,2,0.25,1505.62,1503.98,1.64,0.11,13.25,Standard,11,Cash on Delivery,Delivered,True,True,True,True,True,1505.62,0.0,1.64,0.0,True,2022,1,January,9,Sunday,752.81,0.11,Low,False,True,False
ORD-000113,2022-09-22,2022,9,Q3,Fall,CUST-04828,Male,New,Asia,India,Books & Media,Books,Atomic Habits,39.55,1,0.0,39.55,20.61,18.94,47.89,77.7,Overnight,21,Credit Card,Delivered,True,True,True,True,True,39.55,0.0,18.94,0.0,True,2022,9,September,22,Thursday,39.55,47.89,Low,False,False,False
ORD-000114,2024-08-21,2024,8,Q3,Summer,CUST-04816,Female,Regular,North America,USA,Home & Kitchen,Furniture,TV Stand,353.36,2,0.2,565.38,492.59,72.79,12.87,82.12,Overnight,10,Cash on Delivery,Returned,True,True,True,True,True,565.38,0.0,72.79,0.0,True,2024,8,August,21,Wednesday,282.69,12.87,Medium,False,False,False
ORD-000115,2024-04-12,2024,4,Q2,Spring,CUST-03834,Female,Regular,Europe,France,Books & Media,Books,The Psychology of Money,22.98,3,0.0,68.94,48.22,20.72,30.06,24.86,Express,8,Debit Card,Delivered,True,True,True,True,True,68.94,0.0,20.72,0.0,True,2024,4,April,12,Friday,22.98,30.06,Low,False,False,False
ORD-000116,2024-01-03,2024,1,Q1,Winter,CUST-06903,Female,New,Europe,Spain,Books & Media,Software,Microsoft Office 365,163.76,2,0.4,196.51,199.8,-3.29,-1.67,25.14,Express,14,Credit Card,Delivered,True,True,True,True,True,196.51,0.0,-3.29,0.0,True,2024,1,January,3,Wednesday,98.255,-1.67,Loss,False,False,False
ORD-000117,2023-07-17,2023,7,Q3,Summer,CUST-06258,Female,VIP,Asia,Singapore,Electronics,Smartphones,Google Pixel 7,538.19,2,0.05,1022.56,732.03,290.53,28.41,12.47,Standard,19,PayPal,Processing,True,True,True,True,True,1022.56,0.0,290.53,0.0,True,2023,7,July,17,Monday,511.28,28.41,High,False,False,True
ORD-000118,2022-06-24,2022,6,Q2,Summer,CUST-03560,Female,Premium,Asia,South Korea,Beauty & Health,Supplements,Multivitamin Pack,19.74,3,0.0,59.22,29.46,29.76,50.25,3.63,Economy,14,Apple Pay,Delivered,True,True,True,True,True,59.22,0.0,29.76,0.0,True,2022,6,June,24,Friday,19.74,50.25,Low,False,False,False
ORD-000119,2022-10-10,2022,10,Q4,Fall,CUST-03377,Female,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Storage Container Set,29.33,1,0.05,27.86,17.3,10.56,37.9,24.23,Express,7,Apple Pay,Delivered,True,True,True,True,True,27.86,0.0,10.56,0.0,True,2022,10,October,10,Monday,27.86,37.9,Low,False,False,False
ORD-000120,2023-09-09,2023,9,Q3,Fall,CUST-05074,Male,Regular,Asia,Singapore,Clothing,Women's Wear,Yoga Pants,113.19,1,0.05,107.53,76.85,30.68,28.53,5.99,Economy,19,Apple Pay,Returned,True,True,True,True,True,107.53,0.0,30.68,0.0,True,2023,9,September,9,Saturday,107.53,28.53,Low,False,False,False
ORD-000121,2024-06-18,2024,6,Q2,Summer,CUST-07940,Male,Premium,Asia,Singapore,Beauty & Health,Skincare,Moisturizing Cream,56.67,7,0.0,396.69,184.53,212.16,53.48,4.29,Economy,10,PayPal,Delivered,True,True,True,True,True,396.69,0.0,212.16,0.0,True,2024,6,June,18,Tuesday,56.67,53.48,High,False,False,False
ORD-000122,2024-05-11,2024,5,Q2,Spring,CUST-04689,Female,New,Europe,France,Home & Kitchen,Furniture,Bedside Table,103.53,2,0.0,207.06,128.6,78.46,37.89,53.68,Overnight,13,Bank Transfer,Cancelled,True,True,True,True,True,207.06,0.0,78.46,0.0,True,2024,5,May,11,Saturday,103.53,37.89,Medium,False,False,False
ORD-000123,2021-06-01,2021,6,Q2,Summer,CUST-05096,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,MacBook Air M2,1348.42,6,0.15,6876.94,4994.68,1882.26,27.37,38.07,Express,13,Credit Card,Delivered,True,True,True,True,True,6876.94,0.0,1882.26,0.0,True,2021,6,June,1,Tuesday,1146.1566666666665,27.37,High,False,True,True
ORD-000124,2023-03-11,2023,3,Q1,Spring,CUST-07056,Female,New,Europe,France,Home & Kitchen,Furniture,Study Desk,317.63,8,0.4,1524.62,1824.31,-299.69,-19.66,58.13,Overnight,14,Debit Card,Returned,True,True,True,True,True,1524.62,0.0,-299.69,0.0,True,2023,3,March,11,Saturday,190.5775,-19.66,Loss,False,True,True
ORD-000125,2024-07-31,2024,7,Q3,Summer,CUST-05889,Female,Regular,North America,Canada,Books & Media,Software,Photo Editing Suite,88.95,5,0.0,444.75,249.29,195.46,43.95,89.84,Overnight,3,Bank Transfer,Cancelled,True,True,True,True,True,444.75,0.0,195.46,0.0,True,2024,7,July,31,Wednesday,88.95,43.95,Medium,True,False,False
ORD-000126,2022-10-25,2022,10,Q4,Fall,CUST-02562,Male,VIP,Asia,China,Books & Media,Books,Atomic Habits,27.51,2,0.0,55.02,33.41,21.61,39.28,20.95,Express,13,Debit Card,Delivered,True,True,True,True,True,55.02,0.0,21.61,0.0,True,2022,10,October,25,Tuesday,27.51,39.28,Low,False,False,False
ORD-000127,2024-02-26,2024,2,Q1,Winter,CUST-06424,Female,New,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,72.17,1,0.4,43.3,52.41,-9.11,-21.04,35.56,Express,8,Apple Pay,Delivered,True,True,True,True,True,43.3,0.0,-9.11,0.0,True,2024,2,February,26,Monday,43.3,-21.04,Loss,False,False,False
ORD-000128,2022-05-18,2022,5,Q2,Spring,CUST-03285,Female,Regular,Middle East,Kuwait,Clothing,Women's Wear,Yoga Pants,63.19,2,0.15,107.42,82.5,24.92,23.2,3.54,Economy,10,Debit Card,Delivered,True,True,True,True,True,107.42,0.0,24.92,0.0,True,2022,5,May,18,Wednesday,53.71,23.2,Low,False,False,False
ORD-000129,2024-06-11,2024,6,Q2,Summer,CUST-04110,Female,Premium,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,97.56,3,0.15,248.78,180.92,67.86,27.28,13.6,Standard,15,Cash on Delivery,Delivered,True,True,True,True,True,248.78,0.0,67.86,0.0,True,2024,6,June,11,Tuesday,82.92666666666666,27.28,Medium,False,False,False
ORD-000130,2023-07-12,2023,7,Q3,Summer,CUST-05604,Female,Regular,Asia,Japan,Home & Kitchen,Appliances,Blender Pro,287.93,1,0.0,287.93,159.49,128.44,44.61,3.71,Economy,18,Credit Card,Cancelled,True,True,True,True,True,287.93,0.0,128.44,0.0,True,2023,7,July,12,Wednesday,287.93,44.61,Medium,False,False,False
ORD-000131,2023-08-16,2023,8,Q3,Summer,CUST-01823,Male,Regular,Europe,UK,Books & Media,Books,The Psychology of Money,11.52,10,0.3,80.64,59.64,21.0,26.04,11.2,Standard,12,Google Pay,Delivered,True,True,True,True,True,80.64,0.0,21.0,0.0,True,2023,8,August,16,Wednesday,8.064,26.04,Low,False,False,False
ORD-000132,2022-04-03,2022,4,Q2,Spring,CUST-02434,Female,Regular,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,57.29,2,0.1,103.12,62.6,40.52,39.29,36.05,Express,3,Credit Card,Delivered,True,True,True,True,True,103.12,0.0,40.52,0.0,True,2022,4,April,3,Sunday,51.56,39.29,Low,True,False,False
ORD-000133,2024-03-25,2024,3,Q1,Spring,CUST-02099,Female,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,80.14,3,0.0,240.42,129.71,110.71,46.05,72.72,Overnight,10,PayPal,Delivered,True,True,True,True,True,240.42,0.0,110.71,0.0,True,2024,3,March,25,Monday,80.14,46.05,Medium,False,False,False
ORD-000134,2023-10-17,2023,10,Q4,Fall,CUST-04321,Female,New,Middle East,Egypt,Home & Kitchen,Appliances,Microwave Oven,205.04,3,0.0,615.12,279.4,335.72,54.58,25.26,Express,17,Debit Card,Delivered,True,True,True,True,True,615.12,0.0,335.72,0.0,True,2023,10,October,17,Tuesday,205.04,54.58,High,False,False,True
ORD-000135,2023-01-03,2023,1,Q1,Winter,CUST-07174,Female,Premium,Europe,UK,Beauty & Health,Skincare,Moisturizing Cream,88.53,1,0.25,66.4,48.43,17.97,27.06,69.18,Overnight,12,Debit Card,Cancelled,True,True,True,True,True,66.4,0.0,17.97,0.0,True,2023,1,January,3,Tuesday,66.4,27.06,Low,False,False,False
ORD-000136,2024-01-16,2024,1,Q1,Winter,CUST-06654,Male,Regular,North America,Canada,Books & Media,Books,Deep Work,29.61,4,0.05,112.52,55.51,57.01,50.67,57.99,Overnight,7,Debit Card,Cancelled,True,True,True,True,True,112.52,0.0,57.01,0.0,True,2024,1,January,16,Tuesday,28.13,50.67,Medium,False,False,False
ORD-000137,2024-03-14,2024,3,Q1,Spring,CUST-07763,Male,Regular,Middle East,Jordan,Clothing,Men's Wear,Slim Fit Jeans,65.21,6,0.25,293.44,263.83,29.61,10.09,8.06,Economy,17,Bank Transfer,Cancelled,True,True,True,True,True,293.44,0.0,29.61,0.0,True,2024,3,March,14,Thursday,48.906666666666666,10.09,Low,False,False,False
ORD-000138,2023-05-24,2023,5,Q2,Spring,CUST-02347,Female,New,North America,USA,Electronics,Tablets,Huawei MatePad 11,818.58,2,0.0,1637.16,1187.22,449.94,27.48,37.18,Express,5,Apple Pay,Delivered,True,True,True,True,True,1637.16,0.0,449.94,0.0,True,2023,5,May,24,Wednesday,818.58,27.48,High,False,True,True
ORD-000139,2024-01-06,2024,1,Q1,Winter,CUST-05619,Male,New,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,123.32,3,0.3,258.97,215.93,43.04,16.62,35.4,Express,10,Apple Pay,Processing,True,True,True,True,True,258.97,0.0,43.04,0.0,True,2024,1,January,6,Saturday,86.32333333333334,16.62,Low,False,False,False
ORD-000140,2023-10-21,2023,10,Q4,Fall,CUST-05433,Male,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,68.45,4,0.0,273.8,184.47,89.33,32.63,4.76,Economy,4,Apple Pay,Delivered,True,True,True,True,True,273.8,0.0,89.33,0.0,True,2023,10,October,21,Saturday,68.45,32.63,Medium,False,False,False
ORD-000141,2024-04-09,2024,4,Q2,Spring,CUST-04077,Male,New,Asia,Japan,Home & Kitchen,Furniture,Bookshelf 5-Tier,479.87,1,0.5,239.94,356.78,-116.84,-48.7,5.59,Economy,22,PayPal,Processing,True,True,True,True,True,239.94,0.0,-116.84,0.0,True,2024,4,April,9,Tuesday,239.94,-48.7,Loss,False,False,False
ORD-000142,2023-01-19,2023,1,Q1,Winter,CUST-06517,Female,New,Europe,UK,Home & Kitchen,Appliances,Coffee Maker,298.07,1,0.2,238.46,181.42,57.04,23.92,19.68,Standard,12,Apple Pay,Delivered,True,True,True,True,True,238.46,0.0,57.04,0.0,True,2023,1,January,19,Thursday,238.46,23.92,Medium,False,False,False
ORD-000143,2023-07-18,2023,7,Q3,Summer,CUST-02971,Male,Regular,North America,USA,Clothing,Women's Wear,Blouse Top,38.48,1,0.05,36.56,28.14,8.42,23.03,6.92,Economy,3,Credit Card,Cancelled,True,True,True,True,True,36.56,0.0,8.42,0.0,True,2023,7,July,18,Tuesday,36.56,23.03,Low,True,False,False
ORD-000144,2023-04-14,2023,4,Q2,Spring,CUST-07179,Male,Regular,North America,Canada,Electronics,Tablets,Huawei MatePad 11,788.42,2,0.0,1576.84,825.35,751.49,47.66,3.87,Economy,6,Google Pay,Delivered,True,True,True,True,True,1576.84,0.0,751.49,0.0,True,2023,4,April,14,Friday,788.42,47.66,High,False,True,True
ORD-000145,2022-10-16,2022,10,Q4,Fall,CUST-05270,Male,Premium,Middle East,Saudi Arabia,Clothing,Footwear,Converse Chuck Taylor,97.84,2,0.4,117.41,133.41,-16.0,-13.63,93.81,Overnight,17,Debit Card,Delivered,True,True,True,True,True,117.41,0.0,-16.0,0.0,True,2022,10,October,16,Sunday,58.705,-13.63,Loss,False,False,False
